主类别,子类别,关键词,序号
歧视性内容,经济歧视,经济差被歧视,1919
歧视性内容,经济歧视,看不起没钱的,1920
歧视性内容,经济歧视,穷人低人一等,1921
歧视性内容,经济歧视,嫌弃穷人,1922
歧视性内容,经济歧视,穷人没资格,1923
歧视性内容,经济歧视,嘲笑穷朋友,1924
歧视性内容,经济歧视,穷人歧视,1925
歧视性内容,经济歧视,歧视穷人的人,1926
歧视性内容,经济歧视,嫌穷人脏臭,1927
歧视性内容,经济歧视,歧视穷人群,1928
歧视性内容,经济歧视,穷人被嫌弃,1929
歧视性内容,经济歧视,穷家子不行,1930
歧视性内容,经济歧视,穷人不可交,1931
歧视性内容,经济歧视,穷汉没出息,1932
歧视性内容,经济歧视,穷工人差劲,1933
歧视性内容,经济歧视,穷人没格调,1934
歧视性内容,经济歧视,看扁穷邻居,1935
歧视性内容,经济歧视,穷人太寒酸,1936
歧视性内容,经济歧视,穷亲戚别来,1937
歧视性内容,经济歧视,穷人没素质,1938
歧视性内容,经济歧视,穷人就无赖,1939
歧视性内容,经济歧视,穷人没能力,1940
歧视性内容,经济歧视,嫌弃穷路人,1941
歧视性内容,经济歧视,鄙视穷小子,1942
歧视性内容,经济歧视,穷光蛋走开,1943
歧视性内容,经济歧视,穷人没教养,1944
歧视性内容,经济歧视,歧视穷同事,1945
歧视性内容,经济歧视,穷同事丢人,1946
歧视性内容,经济歧视,穷人没骨气,1947
歧视性内容,经济歧视,穷租客麻烦,1948
歧视性内容,经济歧视,瞧不上穷人,1949
歧视性内容,经济歧视,穷人没品味,1950
歧视性内容,经济歧视,穷人低人等,1951
歧视性内容,经济歧视,穷孩子没用,1952
歧视性内容,经济歧视,穷人就偷懒,1953
歧视性内容,经济歧视,歧视穷朋友,1954
歧视性内容,经济歧视,穷人难成事,1955
歧视性内容,经济歧视,穷鬼别靠近,1956
歧视性内容,经济歧视,穷人没希望,1957
歧视性内容,经济歧视,瞧穷人不起,1958
歧视性内容,经济歧视,穷人爱小偷,1959
歧视性内容,经济歧视,穷人没未来,1960
歧视性内容,经济歧视,穷是原罪啊,1961
歧视性内容,经济歧视,穷姑娘丢人,1962
歧视性内容,经济歧视,歧视穷学生,1963
歧视性内容,经济歧视,穷人没诚信,1964
歧视性内容,经济歧视,穷人别开口,1965
歧视性内容,经济歧视,穷人没前途,1966
歧视性内容,经济歧视,穷鬼别来,1967
歧视性内容,经济歧视,穷人没本事,1968
歧视性内容,经济歧视,穷就低人一等,1969
歧视性内容,经济歧视,穷人遭唾弃,1970
歧视性内容,经济歧视,穷人不值得帮,1971
歧视性内容,经济歧视,穷人讨人嫌,1972
歧视性内容,经济歧视,厌恶穷人,1973
歧视性内容,经济歧视,歧视穷邻居,1974
歧视性内容,经济歧视,嫌穷家寒酸,1975
歧视性内容,经济歧视,穷就是原罪,1976
歧视性内容,经济歧视,看扁穷人,1977
